date,sku,units-sold
5-29-2019,88f4fbd642b69fac,229
5-30-2019,34b56ab7,455
5-31-2019,1cc77eae72,75
6-1-2019,1cc77eae72,496
6-2-2019,1cc77eae72,111
6-3-2019,34b56ab7,416
6-4-2019,1cc77eae72,89
6-5-2019,34b56ab7,435
6-6-2019,34b56ab7,167
6-7-2019,1cc77eae72,238
6-8-2019,1cc77eae72,237
6-9-2019,34b56ab7,183
6-10-2019,1cc77eae72,460
6-11-2019,88f4fbd642b69fac,198
6-12-2019,1cc77eae72,456
6-13-2019,88f4fbd642b69fac,210
6-14-2019,3e080b,253
6-15-2019,88f4fbd642b69fac,76
6-16-2019,1cc77eae72,446
6-17-2019,34b56ab7,331
6-18-2019,1cc77eae72,281
6-19-2019,1cc77eae72,180
6-20-2019,3e080b,301
6-21-2019,88f4fbd642b69fac,387
6-22-2019,1cc77eae72,97
6-23-2019,88f4fbd642b69fac,358
6-24-2019,1cc77eae72,227
6-25-2019,88f4fbd642b69fac,52
6-26-2019,1cc77eae72,138
6-27-2019,34b56ab7,316
6-28-2019,88f4fbd642b69fac,178
6-29-2019,1cc77eae72,497
6-30-2019,34b56ab7,264
7-1-2019,34b56ab7,490
7-2-2019,88f4fbd642b69fac,155
7-3-2019,1cc77eae72,458
7-4-2019,1cc77eae72,198
7-5-2019,88f4fbd642b69fac,473
7-6-2019,88f4fbd642b69fac,195
7-7-2019,88f4fbd642b69fac,385
7-8-2019,1cc77eae72,108
7-9-2019,34b56ab7,398
7-10-2019,34b56ab7,86
7-11-2019,1cc77eae72,464
7-12-2019,2b5eba53a32699,113
7-13-2019,0444e582,89
7-14-2019,34b56ab7,438
7-15-2019,34b56ab7,182
7-16-2019,34b56ab7,338
7-17-2019,88f4fbd642b69fac,482
7-18-2019,34b56ab7,191
7-19-2019,88f4fbd642b69fac,140
7-20-2019,34b56ab7,432
7-21-2019,34b56ab7,252
7-22-2019,88f4fbd642b69fac,461
7-23-2019,1cc77eae72,231
7-24-2019,1cc77eae72,316
7-25-2019,1cc77eae72,165
7-26-2019,0444e582,93
7-27-2019,34b56ab7,270
7-28-2019,34b56ab7,116
7-29-2019,88f4fbd642b69fac,295
7-30-2019,1cc77eae72,106
7-31-2019,34b56ab7,378
8-1-2019,34b56ab7,74
8-2-2019,88f4fbd642b69fac,306
8-3-2019,34b56ab7,251
8-4-2019,1cc77eae72,417
8-5-2019,1cc77eae72,485
8-6-2019,88f4fbd642b69fac,363
8-7-2019,88f4fbd642b69fac,61
8-8-2019,2b5eba53a32699,389
8-9-2019,88f4fbd642b69fac,377
8-10-2019,34b56ab7,84
8-11-2019,88f4fbd642b69fac,350
8-12-2019,88f4fbd642b69fac,86
8-13-2019,1cc77eae72,260
8-14-2019,34b56ab7,229
8-15-2019,88f4fbd642b69fac,188
8-16-2019,1cc77eae72,129
8-17-2019,34b56ab7,481
8-18-2019,34b56ab7,205
8-19-2019,1cc77eae72,275
8-20-2019,88f4fbd642b69fac,487
8-21-2019,88f4fbd642b69fac,463
8-22-2019,88f4fbd642b69fac,463
8-23-2019,1cc77eae72,384
8-24-2019,88f4fbd642b69fac,221
8-25-2019,1cc77eae72,392
8-26-2019,1cc77eae72,431
8-27-2019,3e080b,144
8-28-2019,88f4fbd642b69fac,357
8-29-2019,1cc77eae72,315
8-30-2019,88f4fbd642b69fac,269
8-31-2019,34b56ab7,491
9-1-2019,88f4fbd642b69fac,348
9-2-2019,34b56ab7,481
9-3-2019,88f4fbd642b69fac,239
9-4-2019,0444e582,399
9-5-2019,34b56ab7,282
9-6-2019,1cc77eae72,53
9-7-2019,34b56ab7,333
9-8-2019,34b56ab7,354
9-9-2019,88f4fbd642b69fac,312
9-10-2019,1cc77eae72,281
9-11-2019,34b56ab7,414
9-12-2019,1cc77eae72,441
9-13-2019,34b56ab7,55
9-14-2019,88f4fbd642b69fac,369
9-15-2019,34b56ab7,263
9-16-2019,3e080b,211
9-17-2019,34b56ab7,69
9-18-2019,1cc77eae72,109
9-19-2019,34b56ab7,437
9-20-2019,1cc77eae72,331
9-21-2019,34b56ab7,195
9-22-2019,34b56ab7,210
9-23-2019,34b56ab7,402
9-24-2019,34b56ab7,269
9-25-2019,1cc77eae72,131
9-26-2019,34b56ab7,169
9-27-2019,88f4fbd642b69fac,350
9-28-2019,34b56ab7,391
9-29-2019,88f4fbd642b69fac,475
9-30-2019,1cc77eae72,156
10-1-2019,34b56ab7,215
10-2-2019,1cc77eae72,243
10-3-2019,0444e582,126
10-4-2019,88f4fbd642b69fac,445
10-5-2019,88f4fbd642b69fac,232
10-6-2019,88f4fbd642b69fac,71
10-7-2019,34b56ab7,394
10-8-2019,34b56ab7,323
10-9-2019,1cc77eae72,321
10-10-2019,1cc77eae72,454
10-11-2019,34b56ab7,259
10-12-2019,88f4fbd642b69fac,90
10-13-2019,88f4fbd642b69fac,458
10-14-2019,34b56ab7,358
10-15-2019,1cc77eae72,142
10-16-2019,34b56ab7,193
10-17-2019,88f4fbd642b69fac,201
10-18-2019,0444e582,90
10-19-2019,1cc77eae72,137
10-20-2019,34b56ab7,313
10-21-2019,34b56ab7,237
10-22-2019,34b56ab7,378
10-23-2019,88f4fbd642b69fac,375
10-24-2019,34b56ab7,310
10-25-2019,34b56ab7,272
10-26-2019,88f4fbd642b69fac,302
10-27-2019,88f4fbd642b69fac,422
10-28-2019,3e080b,147
10-29-2019,34b56ab7,69
10-30-2019,1cc77eae72,117
10-31-2019,88f4fbd642b69fac,153
11-1-2019,1cc77eae72,347
11-2-2019,34b56ab7,102
11-3-2019,88f4fbd642b69fac,242
11-4-2019,88f4fbd642b69fac,389
11-5-2019,1cc77eae72,133
11-6-2019,88f4fbd642b69fac,499
11-7-2019,88f4fbd642b69fac,205
11-8-2019,34b56ab7,145
11-9-2019,1cc77eae72,188
11-10-2019,88f4fbd642b69fac,317
11-11-2019,1cc77eae72,477
11-12-2019,34b56ab7,173
11-13-2019,88f4fbd642b69fac,95
11-14-2019,34b56ab7,269
11-15-2019,88f4fbd642b69fac,166
11-16-2019,0444e582,130
11-17-2019,34b56ab7,427
11-18-2019,88f4fbd642b69fac,207
11-19-2019,88f4fbd642b69fac,486
11-20-2019,88f4fbd642b69fac,384
11-21-2019,1cc77eae72,255
11-22-2019,3e080b,377
11-23-2019,3e080b,191
11-24-2019,34b56ab7,254
11-25-2019,88f4fbd642b69fac,403
11-26-2019,1cc77eae72,115
11-27-2019,1cc77eae72,153
11-28-2019,1cc77eae72,62
11-29-2019,88f4fbd642b69fac,226
11-30-2019,1cc77eae72,218
12-1-2019,1cc77eae72,169
12-2-2019,1cc77eae72,78
12-3-2019,1cc77eae72,249
12-4-2019,88f4fbd642b69fac,209
12-5-2019,88f4fbd642b69fac,209
12-6-2019,34b56ab7,401
12-7-2019,1cc77eae72,486
12-8-2019,1cc77eae72,210
12-9-2019,88f4fbd642b69fac,293
12-10-2019,1cc77eae72,100
12-11-2019,88f4fbd642b69fac,416
12-12-2019,34b56ab7,482
12-13-2019,34b56ab7,337
12-14-2019,88f4fbd642b69fac,58
12-15-2019,1cc77eae72,174
12-16-2019,0444e582,258
12-17-2019,1cc77eae72,136
12-18-2019,88f4fbd642b69fac,455
12-19-2019,1cc77eae72,368
12-20-2019,88f4fbd642b69fac,141
12-21-2019,1cc77eae72,240
12-22-2019,34b56ab7,398
12-23-2019,3e080b,247
12-24-2019,2b5eba53a32699,139
12-25-2019,34b56ab7,391
12-26-2019,1cc77eae72,163
12-27-2019,34b56ab7,400
12-28-2019,88f4fbd642b69fac,59
12-29-2019,34b56ab7,336
12-30-2019,1cc77eae72,249
12-31-2019,1cc77eae72,120
1-1-2020,88f4fbd642b69fac,500
1-2-2020,34b56ab7,274
1-3-2020,88f4fbd642b69fac,281
1-4-2020,88f4fbd642b69fac,364
1-5-2020,1cc77eae72,478
1-6-2020,88f4fbd642b69fac,362
1-7-2020,3e080b,256
1-8-2020,88f4fbd642b69fac,257
1-9-2020,88f4fbd642b69fac,161
1-10-2020,88f4fbd642b69fac,377
1-11-2020,34b56ab7,462
1-12-2020,1cc77eae72,79
1-13-2020,3e080b,105
1-14-2020,34b56ab7,313
1-15-2020,88f4fbd642b69fac,466
1-16-2020,34b56ab7,457
1-17-2020,34b56ab7,195
1-18-2020,0444e582,480
1-19-2020,34b56ab7,67
1-20-2020,1cc77eae72,398
1-21-2020,34b56ab7,177
1-22-2020,2b5eba53a32699,442
1-23-2020,88f4fbd642b69fac,267
1-24-2020,34b56ab7,431
1-25-2020,34b56ab7,367
1-26-2020,88f4fbd642b69fac,88
1-27-2020,34b56ab7,345
1-28-2020,34b56ab7,255
1-29-2020,34b56ab7,185
1-30-2020,88f4fbd642b69fac,180
1-31-2020,1cc77eae72,429
2-1-2020,34b56ab7,124
2-2-2020,1cc77eae72,316
2-3-2020,88f4fbd642b69fac,245
2-4-2020,0444e582,55
2-5-2020,0444e582,199
2-6-2020,1cc77eae72,360
2-7-2020,1cc77eae72,476
2-8-2020,1cc77eae72,425
2-9-2020,0444e582,416
2-10-2020,88f4fbd642b69fac,377
2-11-2020,34b56ab7,174
2-12-2020,34b56ab7,154
2-13-2020,34b56ab7,94
2-14-2020,34b56ab7,306
2-15-2020,0444e582,451
2-16-2020,1cc77eae72,116
2-17-2020,3e080b,184
2-18-2020,34b56ab7,200
2-19-2020,1cc77eae72,223
2-20-2020,88f4fbd642b69fac,54
2-21-2020,88f4fbd642b69fac,414
2-22-2020,3e080b,312
2-23-2020,1cc77eae72,339
2-24-2020,88f4fbd642b69fac,405
2-25-2020,34b56ab7,231
2-26-2020,34b56ab7,452
2-27-2020,88f4fbd642b69fac,174
2-28-2020,88f4fbd642b69fac,93
2-29-2020,3e080b,257
3-1-2020,88f4fbd642b69fac,149
3-2-2020,3e080b,249
3-3-2020,0444e582,274
3-4-2020,34b56ab7,177
3-5-2020,1cc77eae72,67
3-6-2020,88f4fbd642b69fac,166
3-7-2020,34b56ab7,241
3-8-2020,88f4fbd642b69fac,75
3-9-2020,88f4fbd642b69fac,96
3-10-2020,34b56ab7,325
3-11-2020,34b56ab7,276
3-12-2020,0444e582,378
3-13-2020,1cc77eae72,89
3-14-2020,1cc77eae72,50
3-15-2020,34b56ab7,495
3-16-2020,34b56ab7,371
3-17-2020,1cc77eae72,247
3-18-2020,1cc77eae72,397
3-19-2020,34b56ab7,476
3-20-2020,2b5eba53a32699,471
3-21-2020,1cc77eae72,467
3-22-2020,88f4fbd642b69fac,420
3-23-2020,88f4fbd642b69fac,173
3-24-2020,34b56ab7,257
3-25-2020,88f4fbd642b69fac,240
3-26-2020,34b56ab7,373
3-27-2020,1cc77eae72,151
3-28-2020,34b56ab7,162
3-29-2020,2b5eba53a32699,292
3-30-2020,88f4fbd642b69fac,183
3-31-2020,34b56ab7,114
4-1-2020,1cc77eae72,476
4-2-2020,1cc77eae72,152
4-3-2020,34b56ab7,347
4-4-2020,1cc77eae72,495
4-5-2020,34b56ab7,77
4-6-2020,88f4fbd642b69fac,233
4-7-2020,34b56ab7,390
4-8-2020,88f4fbd642b69fac,190
4-9-2020,1cc77eae72,203
4-10-2020,1cc77eae72,269
4-11-2020,2b5eba53a32699,251
4-12-2020,34b56ab7,376
4-13-2020,34b56ab7,226
4-14-2020,88f4fbd642b69fac,276
4-15-2020,34b56ab7,80
4-16-2020,34b56ab7,449
4-17-2020,88f4fbd642b69fac,72
4-18-2020,1cc77eae72,201
4-19-2020,34b56ab7,54
4-20-2020,1cc77eae72,274
4-21-2020,34b56ab7,409
4-22-2020,88f4fbd642b69fac,112
4-23-2020,88f4fbd642b69fac,334
4-24-2020,1cc77eae72,429
4-25-2020,88f4fbd642b69fac,84
4-26-2020,0444e582,259
4-27-2020,34b56ab7,99
4-28-2020,88f4fbd642b69fac,373
4-29-2020,1cc77eae72,412
4-30-2020,34b56ab7,403
5-1-2020,88f4fbd642b69fac,282
5-2-2020,34b56ab7,222
5-3-2020,1cc77eae72,172
5-4-2020,88f4fbd642b69fac,466
5-5-2020,34b56ab7,252
5-6-2020,34b56ab7,449
5-7-2020,34b56ab7,295
5-8-2020,88f4fbd642b69fac,209
5-9-2020,1cc77eae72,269
5-10-2020,34b56ab7,81
5-11-2020,34b56ab7,78
5-12-2020,88f4fbd642b69fac,213
5-13-2020,1cc77eae72,128
5-14-2020,0444e582,328
5-15-2020,2b5eba53a32699,102
5-16-2020,1cc77eae72,125
5-17-2020,1cc77eae72,363
5-18-2020,88f4fbd642b69fac,85
5-19-2020,1cc77eae72,494
5-20-2020,34b56ab7,388
5-21-2020,1cc77eae72,476
5-22-2020,1cc77eae72,357
5-23-2020,1cc77eae72,397
5-24-2020,34b56ab7,419
5-25-2020,34b56ab7,52
5-26-2020,88f4fbd642b69fac,486
5-27-2020,88f4fbd642b69fac,435
5-28-2020,88f4fbd642b69fac,490
5-29-2020,88f4fbd642b69fac,493
5-30-2020,1cc77eae72,489
5-31-2020,88f4fbd642b69fac,375
6-1-2020,1cc77eae72,159
6-2-2020,2b5eba53a32699,264
6-3-2020,1cc77eae72,383
6-4-2020,1cc77eae72,248
6-5-2020,1cc77eae72,157
6-6-2020,3e080b,457
6-7-2020,88f4fbd642b69fac,257
6-8-2020,3e080b,409
6-9-2020,88f4fbd642b69fac,198
6-10-2020,88f4fbd642b69fac,290
6-11-2020,88f4fbd642b69fac,168
6-12-2020,34b56ab7,316
6-13-2020,88f4fbd642b69fac,361
6-14-2020,88f4fbd642b69fac,247
6-15-2020,1cc77eae72,190
6-16-2020,1cc77eae72,284
6-17-2020,1cc77eae72,177
6-18-2020,1cc77eae72,422
6-19-2020,88f4fbd642b69fac,435
6-20-2020,1cc77eae72,353
6-21-2020,88f4fbd642b69fac,192
6-22-2020,34b56ab7,446
6-23-2020,34b56ab7,405
6-24-2020,0444e582,384
6-25-2020,88f4fbd642b69fac,347
6-26-2020,88f4fbd642b69fac,265
6-27-2020,1cc77eae72,85
6-28-2020,1cc77eae72,190
6-29-2020,88f4fbd642b69fac,320
6-30-2020,88f4fbd642b69fac,292
7-1-2020,88f4fbd642b69fac,317
7-2-2020,34b56ab7,437
7-3-2020,88f4fbd642b69fac,218
7-4-2020,1cc77eae72,55
7-5-2020,88f4fbd642b69fac,130
7-6-2020,1cc77eae72,458
7-7-2020,1cc77eae72,115
7-8-2020,88f4fbd642b69fac,241
7-9-2020,34b56ab7,152
7-10-2020,34b56ab7,210
7-11-2020,1cc77eae72,265
7-12-2020,1cc77eae72,140
7-13-2020,3e080b,217
7-14-2020,88f4fbd642b69fac,355
7-15-2020,0444e582,257
7-16-2020,1cc77eae72,422
7-17-2020,34b56ab7,124
7-18-2020,88f4fbd642b69fac,374
7-19-2020,0444e582,350
7-20-2020,88f4fbd642b69fac,122
7-21-2020,88f4fbd642b69fac,82
7-22-2020,34b56ab7,104
7-23-2020,88f4fbd642b69fac,128
7-24-2020,1cc77eae72,352
7-25-2020,2b5eba53a32699,62
7-26-2020,88f4fbd642b69fac,394
7-27-2020,1cc77eae72,478
7-28-2020,88f4fbd642b69fac,499
7-29-2020,2b5eba53a32699,450
7-30-2020,1cc77eae72,63
7-31-2020,1cc77eae72,422
8-1-2020,34b56ab7,221
8-2-2020,34b56ab7,162
8-3-2020,1cc77eae72,431
8-4-2020,1cc77eae72,398
8-5-2020,34b56ab7,64
8-6-2020,1cc77eae72,118
8-7-2020,34b56ab7,456
8-8-2020,34b56ab7,417
8-9-2020,34b56ab7,261
8-10-2020,1cc77eae72,301
8-11-2020,88f4fbd642b69fac,322
8-12-2020,1cc77eae72,324
8-13-2020,34b56ab7,296
8-14-2020,88f4fbd642b69fac,311
8-15-2020,88f4fbd642b69fac,286
8-16-2020,3e080b,465
8-17-2020,34b56ab7,63
8-18-2020,2b5eba53a32699,491
8-19-2020,1cc77eae72,170
8-20-2020,88f4fbd642b69fac,430
8-21-2020,1cc77eae72,260
8-22-2020,88f4fbd642b69fac,422
8-23-2020,34b56ab7,51
8-24-2020,34b56ab7,499
8-25-2020,1cc77eae72,73
8-26-2020,88f4fbd642b69fac,299
8-27-2020,34b56ab7,96
8-28-2020,1cc77eae72,226
8-29-2020,3e080b,463
8-30-2020,1cc77eae72,206
8-31-2020,88f4fbd642b69fac,233
9-1-2020,88f4fbd642b69fac,162
9-2-2020,88f4fbd642b69fac,247
9-3-2020,88f4fbd642b69fac,428
9-4-2020,1cc77eae72,326
9-5-2020,1cc77eae72,94
9-6-2020,1cc77eae72,424
9-7-2020,34b56ab7,110
9-8-2020,34b56ab7,109
9-9-2020,88f4fbd642b69fac,275
9-10-2020,34b56ab7,294
9-11-2020,88f4fbd642b69fac,178
9-12-2020,1cc77eae72,178
9-13-2020,88f4fbd642b69fac,308
9-14-2020,2b5eba53a32699,372
9-15-2020,1cc77eae72,350
9-16-2020,88f4fbd642b69fac,293
9-17-2020,1cc77eae72,334
9-18-2020,88f4fbd642b69fac,499
9-19-2020,1cc77eae72,114
9-20-2020,34b56ab7,424
9-21-2020,88f4fbd642b69fac,115
9-22-2020,1cc77eae72,330
9-23-2020,2b5eba53a32699,127
9-24-2020,34b56ab7,378
9-25-2020,34b56ab7,103
9-26-2020,34b56ab7,298
9-27-2020,34b56ab7,328
9-28-2020,34b56ab7,70
9-29-2020,1cc77eae72,201
9-30-2020,34b56ab7,123
10-1-2020,2b5eba53a32699,430
10-2-2020,0444e582,110
10-3-2020,1cc77eae72,249
10-4-2020,88f4fbd642b69fac,107
10-5-2020,88f4fbd642b69fac,442
10-6-2020,34b56ab7,289
10-7-2020,34b56ab7,101
10-8-2020,88f4fbd642b69fac,436
10-9-2020,34b56ab7,484
10-10-2020,34b56ab7,208
10-11-2020,34b56ab7,328
10-12-2020,1cc77eae72,165
10-13-2020,3e080b,130
10-14-2020,34b56ab7,348
10-15-2020,3e080b,328
10-16-2020,1cc77eae72,230
10-17-2020,34b56ab7,288
10-18-2020,1cc77eae72,104
10-19-2020,34b56ab7,283
10-20-2020,0444e582,245
10-21-2020,34b56ab7,283
10-22-2020,0444e582,195
10-23-2020,1cc77eae72,376
10-24-2020,1cc77eae72,484
10-25-2020,88f4fbd642b69fac,123
10-26-2020,34b56ab7,59
10-27-2020,88f4fbd642b69fac,249
10-28-2020,34b56ab7,239
10-29-2020,34b56ab7,367
10-30-2020,34b56ab7,364
10-31-2020,88f4fbd642b69fac,217
11-1-2020,1cc77eae72,377
11-2-2020,34b56ab7,208
11-3-2020,1cc77eae72,331
11-4-2020,88f4fbd642b69fac,377
11-5-2020,1cc77eae72,101
11-6-2020,0444e582,66
11-7-2020,1cc77eae72,380
11-8-2020,88f4fbd642b69fac,202
11-9-2020,88f4fbd642b69fac,282
11-10-2020,2b5eba53a32699,244
11-11-2020,88f4fbd642b69fac,113
11-12-2020,1cc77eae72,177
11-13-2020,88f4fbd642b69fac,278
11-14-2020,88f4fbd642b69fac,349
11-15-2020,88f4fbd642b69fac,483
11-16-2020,3e080b,427
11-17-2020,34b56ab7,187
11-18-2020,34b56ab7,463
11-19-2020,2b5eba53a32699,203
11-20-2020,34b56ab7,59
11-21-2020,34b56ab7,151
11-22-2020,88f4fbd642b69fac,322
11-23-2020,34b56ab7,243
11-24-2020,1cc77eae72,279
11-25-2020,88f4fbd642b69fac,327
11-26-2020,1cc77eae72,130
11-27-2020,34b56ab7,105
11-28-2020,88f4fbd642b69fac,279
11-29-2020,88f4fbd642b69fac,490
11-30-2020,1cc77eae72,106
12-1-2020,1cc77eae72,439
12-2-2020,1cc77eae72,353
12-3-2020,88f4fbd642b69fac,105
12-4-2020,1cc77eae72,61
12-5-2020,1cc77eae72,243
12-6-2020,88f4fbd642b69fac,227
12-7-2020,88f4fbd642b69fac,376
12-8-2020,34b56ab7,236
12-9-2020,34b56ab7,160
12-10-2020,34b56ab7,73
12-11-2020,34b56ab7,415
12-12-2020,3e080b,363
12-13-2020,34b56ab7,276
12-14-2020,0444e582,369
12-15-2020,1cc77eae72,336
12-16-2020,88f4fbd642b69fac,164
12-17-2020,88f4fbd642b69fac,86
12-18-2020,1cc77eae72,101
12-19-2020,1cc77eae72,330
12-20-2020,1cc77eae72,368
12-21-2020,88f4fbd642b69fac,85
12-22-2020,34b56ab7,267
12-23-2020,1cc77eae72,157
12-24-2020,34b56ab7,425
12-25-2020,1cc77eae72,177
12-26-2020,88f4fbd642b69fac,313
12-27-2020,3e080b,83
12-28-2020,88f4fbd642b69fac,275
12-29-2020,1cc77eae72,234
12-30-2020,34b56ab7,445
12-31-2020,1cc77eae72,238
1-1-2021,88f4fbd642b69fac,131
1-2-2021,34b56ab7,64
1-3-2021,2b5eba53a32699,278
1-4-2021,88f4fbd642b69fac,304
1-5-2021,1cc77eae72,454
1-6-2021,1cc77eae72,359
1-7-2021,34b56ab7,108
1-8-2021,88f4fbd642b69fac,69
1-9-2021,3e080b,435
1-10-2021,1cc77eae72,433
1-11-2021,88f4fbd642b69fac,189
1-12-2021,1cc77eae72,274
1-13-2021,88f4fbd642b69fac,206
1-14-2021,1cc77eae72,275
1-15-2021,34b56ab7,92
1-16-2021,34b56ab7,248
1-17-2021,88f4fbd642b69fac,285
1-18-2021,1cc77eae72,365
1-19-2021,3e080b,196
1-20-2021,88f4fbd642b69fac,77
1-21-2021,1cc77eae72,254
1-22-2021,88f4fbd642b69fac,235
1-23-2021,1cc77eae72,494
1-24-2021,88f4fbd642b69fac,167
1-25-2021,34b56ab7,426
1-26-2021,1cc77eae72,188
1-27-2021,34b56ab7,166
1-28-2021,34b56ab7,256
1-29-2021,34b56ab7,386
1-30-2021,34b56ab7,196
1-31-2021,2b5eba53a32699,93
2-1-2021,1cc77eae72,330
2-2-2021,88f4fbd642b69fac,100
2-3-2021,1cc77eae72,97
2-4-2021,88f4fbd642b69fac,476
2-5-2021,34b56ab7,130
2-6-2021,1cc77eae72,209
2-7-2021,88f4fbd642b69fac,438
2-8-2021,1cc77eae72,467
2-9-2021,2b5eba53a32699,157
2-10-2021,2b5eba53a32699,362
2-11-2021,88f4fbd642b69fac,130
2-12-2021,2b5eba53a32699,444
2-13-2021,34b56ab7,112
2-14-2021,1cc77eae72,105
2-15-2021,88f4fbd642b69fac,219
2-16-2021,88f4fbd642b69fac,129
2-17-2021,88f4fbd642b69fac,248
2-18-2021,0444e582,73
2-19-2021,34b56ab7,372
2-20-2021,1cc77eae72,302
2-21-2021,34b56ab7,490
2-22-2021,88f4fbd642b69fac,128
2-23-2021,1cc77eae72,187
2-24-2021,34b56ab7,430
2-25-2021,88f4fbd642b69fac,299
2-26-2021,1cc77eae72,474
2-27-2021,34b56ab7,98
2-28-2021,0444e582,498
3-1-2021,88f4fbd642b69fac,305
3-2-2021,34b56ab7,371
3-3-2021,34b56ab7,498
3-4-2021,88f4fbd642b69fac,220
3-5-2021,1cc77eae72,409
3-6-2021,1cc77eae72,308
3-7-2021,34b56ab7,341
3-8-2021,2b5eba53a32699,312
3-9-2021,1cc77eae72,373
3-10-2021,1cc77eae72,335
3-11-2021,1cc77eae72,76
3-12-2021,1cc77eae72,195
3-13-2021,1cc77eae72,158
3-14-2021,88f4fbd642b69fac,51
3-15-2021,34b56ab7,219
3-16-2021,1cc77eae72,376
3-17-2021,2b5eba53a32699,331
3-18-2021,1cc77eae72,279
3-19-2021,1cc77eae72,463
3-20-2021,1cc77eae72,500
3-21-2021,1cc77eae72,297
3-22-2021,34b56ab7,61
3-23-2021,88f4fbd642b69fac,316
3-24-2021,3e080b,315
3-25-2021,34b56ab7,305
3-26-2021,1cc77eae72,388
3-27-2021,1cc77eae72,280
3-28-2021,34b56ab7,379
3-29-2021,1cc77eae72,229
3-30-2021,34b56ab7,152
3-31-2021,88f4fbd642b69fac,63
4-1-2021,34b56ab7,299
4-2-2021,88f4fbd642b69fac,439
4-3-2021,1cc77eae72,413
4-4-2021,88f4fbd642b69fac,184
4-5-2021,88f4fbd642b69fac,329
4-6-2021,1cc77eae72,403
4-7-2021,3e080b,161
4-8-2021,1cc77eae72,210
4-9-2021,34b56ab7,458
4-10-2021,1cc77eae72,86
4-11-2021,1cc77eae72,72
4-12-2021,88f4fbd642b69fac,50
4-13-2021,88f4fbd642b69fac,381
4-14-2021,88f4fbd642b69fac,299
4-15-2021,1cc77eae72,384
4-16-2021,1cc77eae72,235
4-17-2021,88f4fbd642b69fac,484
4-18-2021,3e080b,466
4-19-2021,34b56ab7,190
4-20-2021,34b56ab7,213
4-21-2021,1cc77eae72,90
4-22-2021,34b56ab7,179
4-23-2021,3e080b,116
4-24-2021,2b5eba53a32699,282
4-25-2021,34b56ab7,489
4-26-2021,1cc77eae72,90
4-27-2021,34b56ab7,394
4-28-2021,34b56ab7,497
4-29-2021,34b56ab7,279
4-30-2021,1cc77eae72,134
5-1-2021,1cc77eae72,324
5-2-2021,34b56ab7,352
5-3-2021,1cc77eae72,75
5-4-2021,34b56ab7,484
5-5-2021,34b56ab7,183
5-6-2021,34b56ab7,234
5-7-2021,34b56ab7,409
5-8-2021,1cc77eae72,107
5-9-2021,1cc77eae72,144
5-10-2021,88f4fbd642b69fac,64
5-11-2021,88f4fbd642b69fac,323
5-12-2021,34b56ab7,416
5-13-2021,1cc77eae72,265
5-14-2021,88f4fbd642b69fac,387
5-15-2021,88f4fbd642b69fac,118
5-16-2021,1cc77eae72,215
5-17-2021,1cc77eae72,224
5-18-2021,88f4fbd642b69fac,368
5-19-2021,34b56ab7,300
5-20-2021,34b56ab7,57
5-21-2021,1cc77eae72,133
5-22-2021,88f4fbd642b69fac,276
5-23-2021,88f4fbd642b69fac,173
5-24-2021,34b56ab7,171
5-25-2021,1cc77eae72,147
5-26-2021,34b56ab7,146
5-27-2021,34b56ab7,399
5-28-2021,1cc77eae72,445
5-29-2021,34b56ab7,174
5-30-2021,1cc77eae72,448
5-31-2021,88f4fbd642b69fac,160
6-1-2021,3e080b,74
6-2-2021,88f4fbd642b69fac,142
6-3-2021,1cc77eae72,420
6-4-2021,88f4fbd642b69fac,308
6-5-2021,34b56ab7,356
6-6-2021,1cc77eae72,210
6-7-2021,34b56ab7,98
6-8-2021,34b56ab7,87
6-9-2021,88f4fbd642b69fac,493
6-10-2021,1cc77eae72,409
6-11-2021,34b56ab7,239
6-12-2021,34b56ab7,269
6-13-2021,34b56ab7,439
6-14-2021,1cc77eae72,153
6-15-2021,34b56ab7,292
6-16-2021,3e080b,69
6-17-2021,88f4fbd642b69fac,457
6-18-2021,1cc77eae72,59
6-19-2021,1cc77eae72,315
6-20-2021,1cc77eae72,169
6-21-2021,88f4fbd642b69fac,210
6-22-2021,1cc77eae72,405
6-23-2021,34b56ab7,83
6-24-2021,88f4fbd642b69fac,398
6-25-2021,88f4fbd642b69fac,463
6-26-2021,1cc77eae72,254
6-27-2021,34b56ab7,269
6-28-2021,88f4fbd642b69fac,372
6-29-2021,0444e582,424
6-30-2021,1cc77eae72,255
7-1-2021,34b56ab7,410
7-2-2021,34b56ab7,427
7-3-2021,34b56ab7,147
7-4-2021,34b56ab7,382
7-5-2021,88f4fbd642b69fac,53
7-6-2021,34b56ab7,408
7-7-2021,34b56ab7,401
7-8-2021,88f4fbd642b69fac,386
7-9-2021,1cc77eae72,466
7-10-2021,34b56ab7,411
7-11-2021,34b56ab7,274
7-12-2021,1cc77eae72,470
7-13-2021,88f4fbd642b69fac,442
7-14-2021,1cc77eae72,78
7-15-2021,34b56ab7,129
7-16-2021,1cc77eae72,156
7-17-2021,1cc77eae72,114
7-18-2021,34b56ab7,468
7-19-2021,88f4fbd642b69fac,454
7-20-2021,1cc77eae72,481
7-21-2021,88f4fbd642b69fac,438
7-22-2021,34b56ab7,141
7-23-2021,2b5eba53a32699,483
7-24-2021,0444e582,179
7-25-2021,34b56ab7,159
7-26-2021,88f4fbd642b69fac,403
7-27-2021,1cc77eae72,333
