date,sku;units,genre,hour
6-Feb-2013,9C88F3-CC2B77-AED206-D8470A-4E3B4C-87A4E4;14|6|14|18|10|9,-,18:34
7-Feb-2013,9C88F3-CC2B77-4E3B4C-25CB99-647EED-D8470A-87A4E4-ECC5CE;20|12|18|20|10|10|6|16,-,10:43
8-Feb-2013,D8470A-ECC5CE-CC2B77-AED206;5|16|8|13,fem,15:08
9-Feb-2013,CC2B77-4E3B4C-9C88F3-ECC5CE-647EED-87A4E4-AED206;11|11|13|4|5|5|11,Masc,16:38
10-Feb-2013,9C88F3-25CB99-AED206-D8470A-ECC5CE-87A4E4-CC2B77;8|4|13|15|5|4|10,-,12:46
11-Feb-2013,CC2B77-87A4E4-25CB99-77AA3D-AED206-D8470A-9C88F3;13|16|10|11|10|5|15,-,14:46
12-Feb-2013,D8470A-ECC5CE-25CB99-647EED-87A4E4-AED206-CC2B77-77AA3D;4|5|7|8|6|14|19|17,Masc,20:16
13-Feb-2013,77AA3D-9C88F3-4E3B4C-87A4E4;15|20|14|7,Female,17:25
14-Feb-2013,77AA3D-ECC5CE-9C88F3-AED206-CC2B77-87A4E4-647EED-25CB99-D8470A;14|7|17|9|15|8|10|4|19,-,14:11
15-Feb-2013,647EED-ECC5CE-AED206;10|13|15,-,18:22
16-Feb-2013,CC2B77-ECC5CE-9C88F3-4E3B4C-77AA3D-25CB99-647EED;9|20|4|11|10|18|15,M,19:53
17-Feb-2013,ECC5CE-77AA3D-D8470A-AED206-CC2B77-9C88F3;19|9|6|19|5|19,fem,11:34
18-Feb-2013,25CB99-77AA3D-AED206;7|5|13,Fem,19:45
19-Feb-2013,77AA3D-647EED-9C88F3;10|13|15,fem,18:54
20-Feb-2013,D8470A-647EED-9C88F3-AED206-CC2B77-87A4E4;20|20|11|6|16|7,Masc,20:08
21-Feb-2013,87A4E4-647EED-4E3B4C;16|12|12,Masc,16:40
22-Feb-2013,D8470A-ECC5CE-AED206-CC2B77-647EED-87A4E4-77AA3D-9C88F3-25CB99-4E3B4C;16|7|4|4|13|5|19|10|7|16,Fem,15:36
23-Feb-2013,CC2B77-87A4E4-9C88F3-ECC5CE-AED206-647EED-D8470A-77AA3D;20|11|16|20|4|20|6|19,F,19:33
24-Feb-2013,77AA3D-D8470A-9C88F3-ECC5CE;6|7|9|19,Masc,13:04
25-Feb-2013,CC2B77-647EED-ECC5CE-9C88F3;4|11|9|16,Masc,17:14
26-Feb-2013,4E3B4C-ECC5CE-CC2B77-25CB99-AED206-77AA3D-9C88F3-D8470A-87A4E4-647EED;17|15|19|14|12|15|16|8|15|15,fem,15:26
27-Feb-2013,9C88F3-25CB99-87A4E4-AED206-ECC5CE;7|12|11|14|18,masc,8:50
28-Feb-2013,ECC5CE-AED206-647EED-25CB99-D8470A;13|18|13|9|7,M,13:24
1-Mar-2013,87A4E4-D8470A-4E3B4C-25CB99;6|15|13|18,Masc,18:14
2-Mar-2013,77AA3D-AED206-87A4E4-D8470A-CC2B77;17|12|16|19|18,Female,15:03
3-Mar-2013,87A4E4-ECC5CE-4E3B4C-647EED-AED206-CC2B77-25CB99-D8470A-9C88F3-77AA3D;8|20|19|15|11|16|14|12|20|18,-,16:15
4-Mar-2013,4E3B4C-CC2B77-D8470A-77AA3D-ECC5CE-9C88F3-25CB99;19|11|12|18|16|5|15,Masc,11:23
5-Mar-2013,CC2B77-4E3B4C-77AA3D-D8470A-25CB99;11|10|12|15|11,-,20:06
6-Mar-2013,87A4E4-4E3B4C-CC2B77-9C88F3-AED206-647EED-D8470A-25CB99;11|4|10|12|7|18|7|15,Male,12:17
7-Mar-2013,CC2B77-87A4E4-AED206;5|16|6,masc,8:19
8-Mar-2013,AED206-25CB99-9C88F3-CC2B77-4E3B4C-D8470A-647EED;6|15|16|12|6|12|15,masc,15:05
9-Mar-2013,25CB99-CC2B77-87A4E4-4E3B4C-D8470A-647EED-AED206-77AA3D-9C88F3-ECC5CE;16|18|6|16|5|8|18|6|12|14,Masc,16:23
10-Mar-2013,ECC5CE-87A4E4-25CB99-77AA3D-CC2B77-647EED-9C88F3-AED206-D8470A-4E3B4C;7|8|15|7|10|4|16|7|8|15,Female,19:27
11-Mar-2013,9C88F3-D8470A-AED206-ECC5CE-25CB99-77AA3D-647EED;8|10|8|14|10|19|8,Fem,8:02
12-Mar-2013,87A4E4-D8470A-77AA3D-25CB99-647EED-4E3B4C;4|6|11|13|11|19,Fem,14:41
13-Mar-2013,ECC5CE-25CB99-4E3B4C-647EED;9|14|10|12,Masc,11:49
14-Mar-2013,25CB99-D8470A-AED206-77AA3D-4E3B4C-ECC5CE-CC2B77;13|4|14|7|19|14|7,Fem,20:28
15-Mar-2013,4E3B4C-25CB99-77AA3D-CC2B77-AED206;7|4|10|13|15,fem,8:50
16-Mar-2013,CC2B77-25CB99-ECC5CE-647EED-9C88F3-AED206-4E3B4C-D8470A-87A4E4-77AA3D;16|7|12|11|7|12|11|5|19|17,Fem,13:08
17-Mar-2013,87A4E4-77AA3D-ECC5CE;10|16|20,Female,17:49
18-Mar-2013,4E3B4C-87A4E4-9C88F3-77AA3D-ECC5CE;13|9|20|19|12,fem,15:05
19-Mar-2013,CC2B77-D8470A-AED206-25CB99-647EED-87A4E4-4E3B4C-77AA3D-9C88F3-ECC5CE;11|5|16|14|10|18|10|14|17|20,F,19:53
20-Mar-2013,D8470A-647EED-CC2B77-87A4E4-ECC5CE-25CB99-4E3B4C-77AA3D-9C88F3;18|5|8|9|9|20|18|14|6,Masc,17:21
21-Mar-2013,AED206-25CB99-ECC5CE-9C88F3-CC2B77;16|11|4|17|9,F,19:46
22-Mar-2013,AED206-647EED-4E3B4C-CC2B77-87A4E4-ECC5CE-9C88F3;17|20|10|13|15|19|5,Fem,11:43
23-Mar-2013,CC2B77-87A4E4-4E3B4C-25CB99-AED206-77AA3D;6|19|13|5|11|16,Male,16:15
24-Mar-2013,ECC5CE-4E3B4C-AED206-D8470A-647EED-CC2B77-77AA3D-87A4E4-25CB99;19|14|18|19|11|8|12|19|15,Fem,11:51
25-Mar-2013,ECC5CE-CC2B77-4E3B4C-9C88F3-25CB99-D8470A-87A4E4-77AA3D;4|4|20|19|5|16|4|7,Female,11:20
26-Mar-2013,CC2B77-77AA3D-25CB99;8|15|6,fem,9:32
27-Mar-2013,647EED-4E3B4C-87A4E4-CC2B77-9C88F3-ECC5CE-D8470A-AED206-77AA3D;18|17|11|4|14|4|7|6|10,F,14:41
28-Mar-2013,77AA3D-4E3B4C-ECC5CE-87A4E4-D8470A-9C88F3;17|19|9|15|8|11,fem,16:49
29-Mar-2013,9C88F3-ECC5CE-AED206-D8470A-25CB99;11|6|8|12|20,-,19:53
30-Mar-2013,4E3B4C-AED206-87A4E4-D8470A-9C88F3-ECC5CE-77AA3D-25CB99-CC2B77;12|5|17|9|10|18|9|8|5,Female,10:12
31-Mar-2013,647EED-4E3B4C-AED206-77AA3D-25CB99-ECC5CE;13|20|16|16|7|7,Fem,14:35
1-Apr-2013,87A4E4-AED206-CC2B77-ECC5CE-25CB99-9C88F3-D8470A-647EED;10|4|15|20|18|10|4|20,Fem,15:23
2-Apr-2013,CC2B77-25CB99-ECC5CE-4E3B4C-77AA3D-87A4E4-AED206;8|18|5|6|15|12|6,fem,16:25
3-Apr-2013,77AA3D-AED206-4E3B4C-ECC5CE-9C88F3-D8470A-87A4E4;20|8|5|13|5|10|16,Female,17:09
4-Apr-2013,9C88F3-77AA3D-25CB99-87A4E4-647EED-D8470A;8|14|19|17|14|15,Male,8:15
5-Apr-2013,ECC5CE-D8470A-25CB99-4E3B4C-CC2B77-77AA3D-9C88F3-87A4E4-AED206-647EED;9|17|10|12|15|17|14|9|10|5,fem,17:37
6-Apr-2013,647EED-AED206-77AA3D-ECC5CE-25CB99;13|8|15|9|16,Masc,19:55
7-Apr-2013,D8470A-25CB99-CC2B77-87A4E4-647EED-AED206-77AA3D-4E3B4C-ECC5CE-9C88F3;19|5|18|18|16|11|15|12|14|13,Masc,15:55
8-Apr-2013,9C88F3-77AA3D-ECC5CE-647EED-AED206-CC2B77-D8470A-87A4E4-25CB99;7|18|12|14|19|20|11|6|5,Fem,8:47
9-Apr-2013,25CB99-D8470A-CC2B77-ECC5CE-4E3B4C-77AA3D;10|17|17|14|6|17,Masc,10:28
10-Apr-2013,87A4E4-25CB99-ECC5CE-647EED-4E3B4C;7|8|14|12|8,F,11:51
11-Apr-2013,77AA3D-D8470A-CC2B77-AED206-4E3B4C-25CB99-9C88F3-87A4E4;18|14|14|17|6|18|12|8,fem,8:01
12-Apr-2013,4E3B4C-9C88F3-25CB99-ECC5CE-AED206-77AA3D;18|15|5|6|7|16,M,17:18
13-Apr-2013,647EED-D8470A-25CB99-ECC5CE-9C88F3-87A4E4-CC2B77;15|19|18|11|10|4|19,Masc,17:17
14-Apr-2013,87A4E4-CC2B77-ECC5CE-25CB99-4E3B4C-9C88F3-AED206;8|8|5|11|10|8|6,Masc,9:18
15-Apr-2013,ECC5CE-9C88F3-87A4E4-77AA3D;7|19|8|5,masc,18:50
16-Apr-2013,647EED-87A4E4-ECC5CE-25CB99-4E3B4C-CC2B77-77AA3D-D8470A-9C88F3-AED206;11|20|6|7|19|8|15|12|4|9,Male,19:41
17-Apr-2013,647EED-AED206-CC2B77-87A4E4-D8470A-ECC5CE-9C88F3-25CB99-77AA3D;9|20|6|14|14|10|5|11|17,M,12:22
18-Apr-2013,ECC5CE-25CB99-9C88F3-CC2B77-D8470A-4E3B4C-647EED-AED206-87A4E4;5|16|15|20|11|18|6|19|16,fem,20:00
19-Apr-2013,ECC5CE-4E3B4C-77AA3D;5|6|14,F,15:51
20-Apr-2013,D8470A-9C88F3-CC2B77-ECC5CE-647EED-4E3B4C;13|16|5|17|17|16,masc,12:38
21-Apr-2013,77AA3D-25CB99-4E3B4C-AED206;10|12|7|14,Masc,15:50
22-Apr-2013,77AA3D-D8470A-AED206-CC2B77-87A4E4-9C88F3-647EED-4E3B4C-ECC5CE-25CB99;13|16|20|19|20|17|4|14|11|12,F,18:24
23-Apr-2013,D8470A-ECC5CE-CC2B77-87A4E4-647EED-4E3B4C-25CB99-AED206-77AA3D-9C88F3;12|12|6|20|19|11|8|4|11|5,Male,18:38
24-Apr-2013,D8470A-647EED-77AA3D-CC2B77-4E3B4C;16|8|15|7|20,M,20:23
25-Apr-2013,CC2B77-9C88F3-4E3B4C-D8470A-647EED-87A4E4-AED206;11|17|10|6|4|8|7,Fem,14:22
26-Apr-2013,87A4E4-CC2B77-647EED;7|10|17,Masc,9:45
27-Apr-2013,647EED-25CB99-CC2B77-AED206;18|7|13|17,Fem,15:01
28-Apr-2013,4E3B4C-9C88F3-77AA3D-D8470A-CC2B77-ECC5CE-25CB99;8|11|15|8|17|12|6,fem,11:36
29-Apr-2013,4E3B4C-647EED-CC2B77-ECC5CE-9C88F3-AED206-25CB99;12|12|11|12|17|5|7,fem,9:17
30-Apr-2013,77AA3D-9C88F3-87A4E4-647EED-25CB99-AED206;15|6|8|10|17|6,Male,16:21
1-May-2013,4E3B4C-CC2B77-9C88F3-87A4E4-647EED-D8470A-25CB99;4|19|6|8|19|13|12,Masc,10:46
2-May-2013,25CB99-4E3B4C-CC2B77-77AA3D-D8470A-9C88F3;15|8|9|16|10|4,Female,15:34
3-May-2013,ECC5CE-4E3B4C-87A4E4-25CB99-AED206-D8470A-647EED-CC2B77-9C88F3-77AA3D;5|15|9|14|9|6|17|6|5|19,M,19:00
4-May-2013,D8470A-AED206-77AA3D-647EED-9C88F3-25CB99;13|11|7|20|10|5,M,11:27
5-May-2013,4E3B4C-9C88F3-ECC5CE-AED206-87A4E4-647EED-D8470A-CC2B77-25CB99-77AA3D;4|18|17|18|7|9|10|6|7|10,Fem,13:01
6-May-2013,25CB99-CC2B77-ECC5CE-D8470A-4E3B4C-AED206-647EED-87A4E4-77AA3D-9C88F3;17|20|16|16|10|20|14|7|11|16,masc,15:27
7-May-2013,647EED-87A4E4-77AA3D-ECC5CE-AED206;8|5|14|4|8,fem,13:53
8-May-2013,77AA3D-87A4E4-647EED-9C88F3-AED206-4E3B4C-CC2B77-ECC5CE-25CB99-D8470A;10|10|20|8|18|20|15|8|16|11,Masc,20:41
9-May-2013,D8470A-77AA3D-25CB99;16|17|6,Male,19:50
10-May-2013,77AA3D-AED206-87A4E4-D8470A-CC2B77-9C88F3;9|15|16|5|10|15,Fem,12:34
11-May-2013,25CB99-87A4E4-4E3B4C;7|13|7,Masc,12:05
12-May-2013,CC2B77-4E3B4C-647EED-77AA3D-ECC5CE-AED206-D8470A-9C88F3-25CB99-87A4E4;19|15|15|5|18|20|20|8|7|14,Fem,16:01
13-May-2013,4E3B4C-9C88F3-77AA3D-AED206-25CB99;4|13|20|5|19,F,15:29
14-May-2013,87A4E4-4E3B4C-D8470A-647EED-CC2B77-9C88F3-25CB99-77AA3D-AED206-ECC5CE;4|10|4|10|6|12|4|5|9|6,Male,15:09
15-May-2013,77AA3D-9C88F3-CC2B77-4E3B4C-87A4E4-25CB99-D8470A-AED206;13|11|14|7|12|8|9|8,Fem,10:34
16-May-2013,CC2B77-AED206-87A4E4-25CB99-ECC5CE-77AA3D-D8470A-4E3B4C-647EED-9C88F3;14|6|17|13|12|13|13|15|7|6,F,8:49
17-May-2013,ECC5CE-77AA3D-647EED;4|10|10,-,12:37
18-May-2013,647EED-ECC5CE-9C88F3-87A4E4-AED206-D8470A-CC2B77-25CB99-4E3B4C;7|10|9|13|18|18|12|6|13,-,12:07
19-May-2013,87A4E4-AED206-4E3B4C-25CB99-647EED-77AA3D-CC2B77;11|12|17|5|11|19|7,fem,15:23
20-May-2013,87A4E4-25CB99-CC2B77-AED206-9C88F3-647EED-4E3B4C;7|14|19|18|4|12|7,Male,11:06
21-May-2013,D8470A-ECC5CE-87A4E4-647EED-AED206-9C88F3-CC2B77-25CB99-77AA3D;4|17|15|5|4|12|19|5|13,Masc,17:13
22-May-2013,25CB99-4E3B4C-9C88F3-647EED;11|8|16|10,M,20:39
23-May-2013,87A4E4-D8470A-4E3B4C-77AA3D;7|4|14|4,M,9:39
24-May-2013,CC2B77-4E3B4C-ECC5CE-AED206;6|6|10|18,Male,19:20
25-May-2013,D8470A-CC2B77-4E3B4C-ECC5CE-AED206-87A4E4-25CB99;16|16|5|12|10|15|8,Male,16:42
26-May-2013,D8470A-647EED-4E3B4C-CC2B77-77AA3D;14|6|5|6|17,M,15:04
27-May-2013,25CB99-AED206-ECC5CE-4E3B4C-D8470A-9C88F3;15|8|11|16|17|20,Masc,13:43
28-May-2013,647EED-25CB99-87A4E4-AED206-ECC5CE-9C88F3-77AA3D-CC2B77-4E3B4C-D8470A;10|13|16|17|8|8|4|16|16|4,Masc,19:47
29-May-2013,4E3B4C-87A4E4-647EED-D8470A-CC2B77-25CB99;14|10|8|4|11|7,fem,8:40
30-May-2013,647EED-9C88F3-25CB99-D8470A-87A4E4-CC2B77-4E3B4C-AED206-ECC5CE-77AA3D;16|17|19|14|6|10|11|9|11|7,-,20:22
31-May-2013,647EED-77AA3D-ECC5CE-CC2B77-D8470A-4E3B4C-AED206;10|15|16|15|11|7|5,Masc,11:11
1-Jun-2013,CC2B77-77AA3D-ECC5CE-647EED-D8470A-AED206-4E3B4C;14|11|14|15|8|6|17,Female,14:22
2-Jun-2013,647EED-77AA3D-25CB99-CC2B77-9C88F3;7|19|11|18|19,Fem,14:08
3-Jun-2013,647EED-ECC5CE-9C88F3-87A4E4-CC2B77-25CB99;9|18|12|4|18|9,fem,9:50
4-Jun-2013,CC2B77-4E3B4C-9C88F3-77AA3D-647EED-87A4E4;8|4|14|11|11|17,Male,13:36
5-Jun-2013,CC2B77-4E3B4C-77AA3D-647EED-D8470A-9C88F3-ECC5CE-25CB99;9|11|18|7|9|14|13|8,M,12:10
6-Jun-2013,647EED-9C88F3-AED206;16|17|10,masc,16:49
7-Jun-2013,CC2B77-87A4E4-D8470A-4E3B4C-77AA3D-25CB99-ECC5CE-647EED-AED206-9C88F3;6|15|11|7|19|15|11|20|5|9,fem,14:51
8-Jun-2013,87A4E4-CC2B77-25CB99-ECC5CE-4E3B4C-D8470A-9C88F3-647EED-AED206-77AA3D;11|14|11|17|5|18|15|16|15|17,Male,17:10
9-Jun-2013,CC2B77-9C88F3-647EED-AED206-4E3B4C-ECC5CE;7|6|7|16|13|16,Female,9:45
10-Jun-2013,9C88F3-647EED-4E3B4C-87A4E4-ECC5CE-25CB99-CC2B77;18|7|4|13|5|6|13,Fem,18:14
11-Jun-2013,25CB99-87A4E4-AED206-4E3B4C-9C88F3-ECC5CE-CC2B77-D8470A;6|12|14|4|13|6|19|20,Fem,15:26
12-Jun-2013,25CB99-77AA3D-87A4E4-4E3B4C-AED206-CC2B77-ECC5CE-D8470A-9C88F3;12|4|15|18|6|20|18|12|10,Female,15:11
13-Jun-2013,ECC5CE-AED206-647EED-D8470A-25CB99-87A4E4-CC2B77-9C88F3-77AA3D-4E3B4C;19|14|6|13|9|8|4|17|5|17,Fem,14:29
14-Jun-2013,87A4E4-4E3B4C-25CB99-ECC5CE-AED206-77AA3D-CC2B77;18|19|10|14|11|11|9,Fem,18:48
15-Jun-2013,647EED-CC2B77-9C88F3-D8470A-AED206-77AA3D;10|16|14|9|9|17,F,11:21
16-Jun-2013,647EED-D8470A-CC2B77-ECC5CE;6|6|16|12,masc,20:50
17-Jun-2013,CC2B77-ECC5CE-D8470A;7|6|19,Male,15:50
18-Jun-2013,9C88F3-25CB99-87A4E4-D8470A-AED206-77AA3D-647EED-CC2B77-ECC5CE;6|20|18|17|12|20|7|18|7,F,18:43
19-Jun-2013,CC2B77-D8470A-25CB99-9C88F3-AED206-4E3B4C-87A4E4-647EED-77AA3D;15|7|17|6|20|16|8|14|10,fem,10:36
20-Jun-2013,9C88F3-25CB99-87A4E4;14|20|14,Male,11:55
21-Jun-2013,25CB99-D8470A-77AA3D-ECC5CE-AED206-4E3B4C-CC2B77-647EED-87A4E4;9|18|6|8|18|6|18|16|15,masc,20:23
22-Jun-2013,87A4E4-CC2B77-ECC5CE;8|14|17,Masc,16:50
23-Jun-2013,87A4E4-25CB99-77AA3D-AED206-4E3B4C-647EED-9C88F3-ECC5CE-CC2B77-D8470A;14|20|19|16|5|16|5|15|15|14,-,18:00
24-Jun-2013,D8470A-25CB99-4E3B4C-ECC5CE-9C88F3-87A4E4-CC2B77-77AA3D-AED206-647EED;15|10|7|5|20|11|7|14|11|20,Fem,10:21
25-Jun-2013,647EED-4E3B4C-D8470A;8|7|18,Female,9:50
26-Jun-2013,647EED-D8470A-CC2B77-ECC5CE-9C88F3-AED206-77AA3D-4E3B4C-25CB99;18|17|17|7|20|12|19|15|13,Fem,13:53
27-Jun-2013,25CB99-87A4E4-AED206-9C88F3-CC2B77-77AA3D-4E3B4C-647EED-D8470A;20|20|8|10|6|20|10|15|20,Male,13:27
28-Jun-2013,87A4E4-ECC5CE-D8470A-CC2B77-77AA3D-25CB99;5|15|4|6|7|19,Fem,11:39
29-Jun-2013,77AA3D-4E3B4C-CC2B77-25CB99-AED206-9C88F3-87A4E4;14|20|7|13|9|5|7,Masc,9:49
30-Jun-2013,AED206-77AA3D-4E3B4C-CC2B77-647EED-9C88F3-25CB99-D8470A-87A4E4;17|13|16|6|20|7|4|17|5,-,16:22
1-Jul-2013,D8470A-87A4E4-4E3B4C-AED206-CC2B77-647EED-9C88F3-25CB99-ECC5CE-77AA3D;20|6|12|13|15|6|17|5|16|11,M,10:19
2-Jul-2013,25CB99-9C88F3-AED206-D8470A-ECC5CE-647EED-4E3B4C-87A4E4;13|16|18|17|10|18|17|19,Masc,11:37
3-Jul-2013,25CB99-87A4E4-AED206-77AA3D-647EED;6|7|4|11|11,fem,15:09
4-Jul-2013,D8470A-CC2B77-25CB99-ECC5CE-647EED-4E3B4C;6|13|18|6|16|9,masc,10:17
5-Jul-2013,CC2B77-9C88F3-647EED-AED206-77AA3D-87A4E4-4E3B4C-25CB99-ECC5CE-D8470A;20|4|10|9|19|13|6|9|16|11,Masc,17:41
